,CustomerID,CustomerName,Gender,Age,CustomerType,City,State,PostalCode,Region,Recency,RecencyCluster,Frequency,FrequencyCluster,Sales,SalesCluster,OverallScore,Profit,ValueSegment,ValueSegment
744,RP-19855,Roy Phan,Male,54,Corporate,Woodbury,Minnesota,55125,Central,217,2,15,2,2170.716000000001,1,5,592.61,High-Value,0
745,JL-15505,Jeremy Lonsdale,Male,13,Consumer,Houston,Texas,77070,Central,49,3,17,2,3173.8740000000003,1,6,590.51,High-Value,2
746,VF-21715,Vicky Freymann,Male,23,Consumer,San Francisco,California,94109,West,13,3,11,1,847.944,0,4,-96.97999999999998,Mid-Value,0
747,JH-16180,Justin Hirsh,Male,44,Home Office,Philadelphia,Pennsylvania,19140,East,404,2,5,0,2256.394,1,3,-98.06000000000002,Mid-Value,0
748,DN-13690,Duane Noonan,Female,42,Corporate,Tulsa,Oklahoma,74133,Central,217,2,11,1,2139.79,1,4,540.3299999999999,Mid-Value,0
749,RS-19870,Roy Skaria,Male,24,Consumer,Philadelphia,Pennsylvania,19120,East,48,3,3,0,22.328000000000003,0,3,9.379999999999999,Mid-Value,0
750,CJ-12010,Caroline Jumper,Female,41,Corporate,Houston,Texas,77070,Central,189,2,20,2,11164.974,3,7,854.9799999999999,High-Value,1
751,GH-14485,Gene Hale,Female,51,Corporate,Richardson,Texas,75080,Central,505,1,3,0,1361.244,0,1,-96.85000000000001,Low-Value,0
752,SN-20710,Steve Nguyen,Male,32,Home Office,Houston,Texas,77041,Central,20,3,19,2,3127.9592000000007,1,6,479.5300000000001,High-Value,2
753,JM-15265,Janet Molinari,Female,14,Consumer,New York City,New York,10024,East,37,3,13,2,1804.1460000000002,0,5,500.82999999999987,High-Value,0
754,JC-16105,Julie Creighton,Female,45,Home Office,Durham,North Carolina,27707,South,68,3,9,1,858.576,0,4,201.2,Mid-Value,0
755,ER-13855,Elpida Rittenbach,Female,16,Consumer,Saint Paul,Minnesota,55106,Central,569,1,5,0,1245.7879999999998,0,1,-296.73999999999995,Low-Value,0
756,PF-19165,Philip Fox,Male,51,Corporate,Bloomington,Illinois,61701,Central,196,2,10,1,2770.0,1,4,196.38000000000002,Mid-Value,2
757,CS-12130,Chad Sievert,Male,23,Consumer,Los Angeles,California,90004,West,489,1,7,1,884.64,0,2,143.03,Low-Value,0
758,CA-12310,Christine Abelman,Female,25,Consumer,Cincinnati,Ohio,45231,East,13,3,11,1,1421.954,0,4,244.70999999999998,Mid-Value,0
759,VP-21730,Victor Preis,Male,12,Consumer,Las Vegas,Nevada,89115,West,30,3,5,0,993.9019999999999,0,3,205.19,Mid-Value,0
760,MK-18160,Mike Kennedy,Male,24,Consumer,Jacksonville,Florida,32216,South,269,2,11,1,1031.6019999999999,0,3,226.94,Mid-Value,0
761,TB-21595,Troy Blackwell,Male,21,Consumer,Columbus,Indiana,47201,Central,285,2,7,1,1387.559,0,3,-138.3,Mid-Value,0
762,BN-11515,Bradley Nguyen,Male,13,Consumer,Los Angeles,California,90049,West,9,3,17,2,1459.344,0,5,340.32,High-Value,0
763,PH-18790,Patricia Hirasaki,Female,36,Corporate,Lakeland,Florida,33801,South,70,3,2,0,729.648,0,3,47.489999999999995,Mid-Value,0
764,JC-15340,Jasper Cacioppo,Male,16,Consumer,Los Angeles,California,90032,West,174,3,4,0,71.26299999999999,0,3,-1.25,Mid-Value,0
765,EB-13840,Ellis Ballard,Female,15,Consumer,Seattle,Washington,98105,West,354,2,8,1,4358.128,1,4,655.2,Mid-Value,2
766,GP-14740,Guy Phonely,Male,24,Consumer,Lancaster,Pennsylvania,17602,East,765,1,5,0,236.53,0,1,31.14,Low-Value,0
767,EL-13735,Ed Ludwig,Male,22,Consumer,Columbia,Maryland,21044,East,77,3,2,0,124.28,0,3,27.11,Mid-Value,0
768,RP-19270,Rachel Payne,Female,22,Consumer,Riverside,California,92503,West,496,1,12,1,954.6451999999999,0,2,57.19999999999999,Low-Value,0
769,KH-16360,Katherine Hughes,Female,13,Consumer,Philadelphia,Pennsylvania,19143,East,1,3,14,2,3100.6119999999996,1,6,526.1000000000001,High-Value,2
770,JR-15700,Jocasta Rupert,Female,56,Corporate,Jacksonville,Florida,32216,South,68,3,1,0,863.88,0,3,107.79,Mid-Value,0
771,CS-12460,Chuck Sachs,Male,13,Consumer,Columbus,Georgia,31907,South,293,2,6,1,550.6440000000001,0,3,155.85999999999999,Mid-Value,0
772,LP-17095,Liz Preis,Female,21,Consumer,Murray,Kentucky,42071,South,9,3,15,2,3653.3990000000003,1,6,335.65,High-Value,2
773,JR-15670,Jim Radford,Male,45,Corporate,Middletown,Connecticut,6457,East,593,1,3,0,1156.658,0,1,-786.0600000000001,Low-Value,0
774,PC-19000,Pauline Chand,Male,13,Consumer,Los Angeles,California,90004,West,1087,0,3,0,1061.488,0,0,-184.73999999999998,Low-Value,0
775,PL-18925,Paul Lucas,Male,19,Consumer,Chicago,Illinois,60610,Central,15,3,8,1,239.48100000000002,0,4,-2.7599999999999962,Mid-Value,0
776,BO-11425,Bobby Odegard,Male,35,Home Office,Richmond,Kentucky,40475,South,75,3,2,0,130.83,0,3,59.46,Mid-Value,0
777,JC-15385,Jenna Caffey,Female,42,Home Office,Kent,Washington,98031,West,145,3,4,0,1058.1080000000002,0,3,502.73,Mid-Value,0
778,BS-11380,Bill Stewart,Male,13,Consumer,Skokie,Illinois,60076,Central,27,3,13,2,3887.834,1,6,-21.130000000000038,High-Value,2
779,AF-10870,Art Ferguson,Male,39,Home Office,College Station,Texas,77840,Central,41,3,16,2,2052.908,1,6,314.77000000000004,High-Value,0
780,CM-11935,Carlos Meador,Male,22,Consumer,Fayetteville,North Carolina,28314,South,708,1,4,0,565.3919999999999,0,1,-44.53000000000001,Low-Value,0
781,BF-11215,Benjamin Farhat,Male,17,Consumer,Albuquerque,New Mexico,87105,West,65,3,8,1,1585.162,0,4,522.82,Mid-Value,0
782,SC-20020,Sam Craven,Male,12,Consumer,Plano,Texas,75023,Central,811,1,17,2,3362.9636,1,4,-320.76000000000005,Mid-Value,2
783,RB-19330,Randy Bradley,Male,21,Consumer,Philadelphia,Pennsylvania,19143,East,68,3,6,1,1008.1959999999999,0,4,-166.31,Mid-Value,0
784,MG-17695,Maureen Gnade,Female,57,Corporate,Buffalo,New York,14215,East,555,1,7,1,1342.282,0,2,-400.59999999999997,Low-Value,0
785,DK-12895,Dana Kaydos,Male,59,Corporate,Kenosha,Wisconsin,53142,Central,22,3,15,2,4282.175999999999,1,6,936.46,High-Value,2
786,GR-14560,Georgia Rosenberg,Male,24,Consumer,San Francisco,California,94110,West,1135,0,5,0,1284.38,0,0,359.83,Low-Value,0
787,DB-13360,Dennis Bolton,Female,57,Corporate,New York City,New York,10009,East,87,3,6,1,1081.466,0,4,290.51000000000005,Mid-Value,0
788,KS-16300,Karen Seio,Female,12,Consumer,Lehi,Utah,84043,West,88,3,4,0,88.47200000000001,0,3,-0.9900000000000011,Mid-Value,0
789,TC-21145,Theresa Coyne,Female,23,Consumer,Lakewood,New Jersey,8701,East,106,3,4,0,1038.26,0,3,265.53,Mid-Value,0
790,HE-14800,Harold Engle,Male,29,Home Office,Chicago,Illinois,60623,Central,12,3,11,1,883.5320000000002,0,4,274.2,Mid-Value,0
791,SC-20845,Sung Chung,Female,24,Consumer,Arlington Heights,Illinois,60004,Central,131,3,4,0,280.632,0,3,30.380000000000003,Mid-Value,0
792,RE-19405,Ricardo Emerson,Male,20,Consumer,Kent,Ohio,44240,East,1097,0,1,0,48.36,0,0,5.84,Low-Value,0
793,CT-91111,Jack Ross,Male,18,Consumer,Seattle,Washington,98103,West,1270,0,1,0,45.408,0,0,11.72,Low-Value,0
794,CT-91112,Lily Randall,Female,29,Home Office,Charlottesville,Virginia,22901,South,1241,0,1,0,180.588,0,0,-241.48,Low-Value,0
795,CT-91113,Anthony Rampling,Male,19,Consumer,Phoenix,Arizona,85023,West,1241,0,1,0,47.983999999999995,0,0,0.4,Low-Value,0
796,CT-91114,Stephanie Chapman,Female,15,Consumer,Long Beach,New York,11561,East,1387,0,1,0,5.936,0,0,-9.7,Low-Value,0
797,CT-91115,Jasmine Kerr,Female,14,Consumer,Los Angeles,California,90036,West,1432,0,1,0,62.352,0,0,-11.11,Low-Value,0
798,CT-91116,Edward Slater,Male,19,Consumer,Brentwood,California,94513,West,1244,0,1,0,58.34,0,0,28.0,Low-Value,0
799,CT-91117,Christian Jackson,Male,54,Corporate,Tampa,Florida,33614,South,1244,0,1,0,539.97,0,0,134.99,Low-Value,0
800,CT-91118,Lucas Campbell,Male,35,Home Office,West Jordan,Utah,84084,West,1315,0,1,0,314.532,0,0,-84.28,Low-Value,0
801,CT-91119,Rose North,Female,17,Consumer,Minneapolis,Minnesota,55407,Central,1352,0,1,0,8.448,0,0,2.76,Low-Value,0
802,CT-91120,Deirdre Kerr,Female,20,Consumer,Stockton,California,95207,West,1352,0,1,0,2.96,0,0,1.42,Low-Value,0
803,CT-91121,Katherine Skinner,Female,23,Consumer,Mesa,Arizona,85204,West,1352,0,1,0,95.94,0,0,9.59,Low-Value,0
804,CT-91122,Matt Martin,Male,45,Home Office,Cincinnati,Ohio,45231,East,1352,0,1,0,169.68,0,0,45.81,Low-Value,0
805,CT-91123,Max Campbell,Male,37,Home Office,Minneapolis,Minnesota,55407,Central,1110,0,1,0,132.52,0,0,54.33,Low-Value,0
806,CT-91124,Wendy Young,Female,18,Consumer,New York City,New York,10035,East,1110,0,1,0,12.72,0,0,4.96,Low-Value,0
807,CT-91125,Angela Taylor,Female,24,Consumer,Concord,North Carolina,28027,South,1132,0,1,0,14.28,0,0,3.71,Low-Value,0
808,CT-91126,John Lee,Male,16,Consumer,Philadelphia,Pennsylvania,19134,East,1132,0,1,0,15.75,0,0,7.56,Low-Value,0
809,CT-91127,Richard Davidson,Male,22,Consumer,New York City,New York,10024,East,1132,0,1,0,15.51,0,0,3.88,Low-Value,0
810,CT-91128,Christopher Howard,Male,14,Consumer,Columbus,Georgia,31907,South,1132,0,1,0,89.9,0,0,25.17,Low-Value,0
811,CT-91129,Trevor Ferguson,Male,20,Consumer,Chicago,Illinois,60623,Central,1253,0,1,0,11.088,0,0,-8.83,Low-Value,0
812,CT-91130,Stewart Bell,Male,14,Consumer,Chester,Pennsylvania,19013,East,1371,0,1,0,26.72,0,0,11.76,Low-Value,0
813,CT-91131,Carol Gill,Female,13,Consumer,Huntsville,Texas,77340,Central,1337,0,1,0,63.88,0,0,24.91,Low-Value,0
814,CT-91132,William Lambert,Male,60,Corporate,Houston,Texas,77036,Central,1337,0,1,0,623.4648,0,0,-119.51,Low-Value,0
815,CT-91133,Deirdre Hemmings,Female,22,Consumer,Auburn,Alabama,36830,South,1337,0,1,0,11.06,0,0,-19.6,Low-Value,0
816,CT-91134,Christian Duncan,Male,47,Corporate,Seattle,Washington,98115,West,1337,0,1,0,772.68,0,0,-58.15,Low-Value,0
817,CT-91135,Ava Forsyth,Female,45,Corporate,New York City,New York,10009,East,1337,0,1,0,359.499,0,0,-29.76,Low-Value,0
818,CT-91136,Andrea Fraser,Female,24,Consumer,Allen,Texas,75002,Central,1303,0,1,0,10.48,0,0,2.83,Low-Value,0
819,CT-91137,Rebecca Ogden,Female,31,Home Office,Philadelphia,Pennsylvania,19120,East,1303,0,1,0,261.96,0,0,23.58,Low-Value,0
820,CT-91138,Thomas Oliver,Male,18,Consumer,College Station,Texas,77840,Central,1107,0,1,0,3.76,0,0,1.09,Low-Value,0
821,CT-91139,Joanne Manning,Female,20,Consumer,Louisville,Kentucky,40214,South,1107,0,1,0,14.7,0,0,6.62,Low-Value,0
822,CT-91140,Joshua Edmunds,Male,13,Consumer,Tucson,Arizona,85705,West,1107,0,1,0,37.2,0,0,9.3,Low-Value,0
823,CT-91141,Bernadette Hill,Female,18,Consumer,Palm Coast,Florida,32137,South,1351,0,1,0,74.0,0,0,37.0,Low-Value,0
824,CT-91142,Michael Dickens,Male,18,Consumer,Wilmington,North Carolina,28403,South,1252,0,1,0,89.97,0,0,18.89,Low-Value,0
825,CT-91143,Max Nash,Male,22,Consumer,Rochester,New York,14609,East,1205,0,1,0,37.608000000000004,0,0,12.49,Low-Value,0
826,CT-91144,Oliver Berry,Male,24,Consumer,Monroe,Louisiana,71203,South,1205,0,1,0,1.556,0,0,-5.0,Low-Value,0
827,CT-91145,Maria Martin,Female,25,Consumer,Raleigh,North Carolina,27604,South,1167,0,1,0,10.272,0,0,3.01,Low-Value,0
828,CT-91146,Justin Buckland,Male,19,Consumer,Baltimore,Maryland,21215,East,827,1,1,0,4.656000000000001,0,1,1.37,Low-Value,0
829,CT-91147,Paul Peake,Male,12,Consumer,San Antonio,Texas,78207,Central,844,1,1,0,77.6,0,1,27.93,Low-Value,0
830,CT-91148,Lillian May,Female,46,Corporate,Columbus,Georgia,31907,South,964,0,1,0,396.92,0,0,148.65,Low-Value,0
831,CT-91149,Anthony Martin,Male,19,Consumer,Boynton Beach,Florida,33437,South,942,0,1,0,13.12,0,0,1.93,Low-Value,0
832,CT-91150,Caroline Allan,Female,24,Consumer,Spokane,Washington,99207,West,942,0,1,0,9.248,0,0,3.15,Low-Value,0
833,CT-91151,David Randall,Male,32,Home Office,New York City,New York,10035,East,1092,0,1,0,239.456,0,0,17.76,Low-Value,0
834,CT-91152,Boris Hodges,Male,12,Consumer,Evanston,Illinois,60201,Central,931,0,1,0,62.04,0,0,4.45,Low-Value,0
835,CT-91153,Piers Vaughan,Male,38,Corporate,San Francisco,California,94110,West,755,1,1,0,1889.9460000000001,0,1,-378.39,Low-Value,0
836,CT-91154,Molly Ellison,Female,22,Consumer,Lancaster,Ohio,43130,East,1037,0,1,0,1.188,0,0,-1.69,Low-Value,0
837,CT-91155,Madeleine Howard,Female,43,Home Office,Richmond,Kentucky,40475,South,1037,0,1,0,191.968,0,0,28.6,Low-Value,0
838,CT-91156,Claire North,Female,19,Consumer,Littleton,Colorado,80122,West,1004,0,1,0,2.8960000000000004,0,0,0.78,Low-Value,0
839,CT-91157,Rose Rees,Female,24,Consumer,Green Bay,Wisconsin,54302,Central,946,0,1,0,11.808,0,0,1.13,Low-Value,0
840,CT-91158,Sebastian Manning,Male,13,Consumer,Los Angeles,California,90049,West,779,1,1,0,19.76,0,1,5.73,Low-Value,0
841,CT-91159,Ian Kelly,Male,20,Consumer,Lawrence,Massachusetts,1841,East,779,1,1,0,9.656,0,1,1.37,Low-Value,0
842,CT-91160,Lucas Dowd,Male,50,Corporate,San Francisco,California,94122,West,779,1,1,0,2314.116,1,2,-1003.18,Low-Value,0
843,CT-91161,Dylan Avery,Male,18,Consumer,Bowling Green,Kentucky,42104,South,779,1,1,0,27.36,0,1,-22.59,Low-Value,0
844,CT-91162,Frank Mitchell,Male,22,Consumer,Philadelphia,Pennsylvania,19143,East,779,1,1,0,34.236,0,1,-26.95,Low-Value,0
845,CT-91163,Jason McLean,Male,20,Consumer,Newark,Ohio,43055,East,779,1,1,0,20.736,0,1,7.06,Low-Value,0
846,CT-91164,Anthony Duncan,Male,29,Home Office,Los Angeles,California,90032,West,779,1,1,0,182.94,0,1,85.98,Low-Value,0
847,CT-91165,Evan Taylor,Male,15,Consumer,Richmond,Kentucky,40475,South,779,1,1,0,44.96,0,1,20.68,Low-Value,0
848,CT-91166,Edward Russell,Male,22,Consumer,Philadelphia,Pennsylvania,19120,East,779,1,1,0,62.04,0,1,17.37,Low-Value,0
849,CT-91167,Austin Sharp,Male,51,Corporate,Denver,Colorado,80219,West,1090,0,1,0,367.96,0,0,14.72,Low-Value,0
850,CT-91168,Piers Welch,Male,50,Corporate,Houston,Texas,77070,Central,1090,0,1,0,494.97,0,0,148.49,Low-Value,0
851,CT-91169,Edward Miller,Male,22,Consumer,Columbus,Ohio,43229,East,1090,0,1,0,29.16,0,0,8.46,Low-Value,0
852,CT-91170,Connor Quinn,Male,45,Home Office,Jacksonville,North Carolina,28540,South,1054,0,1,0,184.752,0,0,-20.98,Low-Value,0
853,CT-91171,Steven Graham,Male,38,Corporate,Everett,Massachusetts,2149,East,1063,0,1,0,2357.488,1,1,883.86,Low-Value,0
854,CT-91172,Victor Baker,Male,37,Corporate,Lake Elsinore,California,92530,West,1063,0,1,0,369.54400000000004,0,0,32.14,Low-Value,0
855,CT-91173,Gavin McDonald,Male,43,Home Office,Fayetteville,North Carolina,28314,South,1063,0,1,0,236.528,0,0,-3.16,Low-Value,0
856,CT-91174,Luke Sanderson,Male,25,Consumer,Chicago,Illinois,60610,Central,1086,0,1,0,18.72,0,0,6.35,Low-Value,0
857,CT-91175,Christopher Hamilton,Male,20,Consumer,Tyler,Texas,75701,Central,667,1,1,0,25.02,0,1,10.51,Low-Value,0
858,CT-91176,Alexandra Kerr,Female,25,Consumer,Rochester,Minnesota,55901,Central,471,1,1,0,8.8,0,1,4.22,Low-Value,0
859,CT-91177,Diana Lyman,Female,37,Corporate,Huntington Beach,California,92646,West,471,1,1,0,590.352,0,1,206.42,Low-Value,0
860,CT-91178,Jessica North,Female,17,Consumer,Hamilton,Ohio,45011,East,720,1,1,0,76.58,0,1,38.29,Low-Value,0
861,CT-91179,Brandon Lewis,Male,24,Consumer,New York City,New York,10011,East,720,1,1,0,5.58,0,1,0.17,Low-Value,0
862,CT-91180,James Blake,Male,59,Corporate,Los Angeles,California,90004,West,476,1,1,0,452.55,0,1,22.63,Low-Value,0
863,CT-91181,Keith Slater,Male,37,Corporate,Los Angeles,California,90004,West,378,2,1,0,1048.35,0,2,-70.29,Low-Value,0
864,CT-91182,Julia North,Female,21,Consumer,Brownsville,Texas,78521,Central,365,2,1,0,21.456,0,2,6.77,Low-Value,0
865,CT-91183,Christian James,Male,15,Consumer,Philadelphia,Pennsylvania,19134,East,534,1,1,0,78.304,0,1,29.16,Low-Value,0
866,CT-91184,Simon Walker,Male,18,Consumer,Philadelphia,Pennsylvania,19120,East,486,1,1,0,59.97,0,1,-12.39,Low-Value,0
867,CT-91185,Colin Grant,Male,23,Consumer,La Porte,Indiana,46350,Central,398,2,1,0,11.22,0,2,-8.18,Low-Value,0
868,CT-91186,Brian Bell,Male,20,Consumer,Carrollton,Texas,75007,Central,398,2,1,0,60.864,0,2,8.93,Low-Value,0
869,CT-91187,Joshua Avery,Male,55,Corporate,Chicago,Illinois,60610,Central,398,2,1,0,652.995,0,2,-936.66,Low-Value,0
870,CT-91188,Piers White,Male,33,Home Office,Seattle,Washington,98105,West,398,2,1,0,198.74400000000003,0,2,-14.5,Low-Value,0
871,CT-91189,Ryan Davies,Male,16,Consumer,Fresno,California,93727,West,505,1,1,0,9.184,0,1,0.95,Low-Value,0
872,CT-91190,Blake Arnold,Male,59,Corporate,Roswell,Georgia,30076,South,505,1,1,0,599.97,0,1,69.6,Low-Value,0
873,CT-91191,Dan Parr,Male,50,Corporate,Fayetteville,North Carolina,28314,South,630,1,1,0,1079.316,0,1,-15.72,Low-Value,0
874,CT-91192,Trevor McLean,Male,39,Home Office,Atlanta,Georgia,30318,South,451,2,1,0,155.88,0,2,54.56,Low-Value,0
875,CT-91193,Max McGrath,Male,25,Consumer,Columbus,Ohio,43229,East,365,2,1,0,17.52,0,2,8.41,Low-Value,0
876,CT-91194,Rose Mills,Female,22,Consumer,San Francisco,California,94122,West,365,2,1,0,47.61600000000001,0,2,3.37,Low-Value,0
877,CT-91195,Adam Paige,Male,23,Consumer,Columbus,Georgia,31907,South,482,1,1,0,23.48,0,1,8.02,Low-Value,0
878,CT-91196,Jacob Rutherford,Male,45,Corporate,New York City,New York,10024,East,624,1,1,0,449.91,0,1,157.47,Low-Value,0
879,CT-91197,Sebastian Dickens,Male,24,Consumer,Thomasville,North Carolina,27360,South,637,1,1,0,24.0,0,1,-2.9,Low-Value,0
880,CT-91198,Max Sanderson,Male,18,Consumer,Henderson,Kentucky,42420,South,490,1,1,0,8.7,0,1,-7.08,Low-Value,0
881,CT-91199,Robert Coleman,Male,58,Corporate,San Francisco,California,94122,West,490,1,1,0,848.544,0,1,-21.41,Low-Value,0
882,CT-91200,Eric Davies,Male,35,Home Office,Urbandale,Iowa,50322,Central,573,1,1,0,122.382,0,1,-24.88,Low-Value,0
883,CT-91201,Lauren Blake,Female,24,Consumer,Grove City,Ohio,43123,East,573,1,1,0,14.82,0,1,6.97,Low-Value,0
884,CT-91202,Kevin Rutherford,Male,18,Consumer,Philadelphia,Pennsylvania,19143,East,573,1,1,0,68.742,0,1,-48.82,Low-Value,0
